Source,Target,Cosine_similarity
42,57,0.9629027
42,58,0.95359707
42,59,0.93913645
42,60,0.8976424
42,61,0.88476753
42,62,0.95078295
42,63,0.7535271
42,64,0.9523605
42,65,0.841096
42,66,0.9552844
42,67,0.8390121
42,68,0.70846003
42,69,0.9306805
42,70,0.7596348
42,71,0.9163182
42,72,0.86217135
42,73,0.7175365
42,74,0.93239987
42,75,0.9620735
42,76,0.85597044
42,77,0.92551804
42,78,0.87506706
42,79,0.89001846
42,80,0.8372574
42,81,0.96827215
42,82,0.7408034
42,83,0.93603575
42,84,0.86722356
42,85,0.8956528
42,86,0.8680443
42,87,0.79325694
42,88,0.894574
42,89,0.67190427
42,90,0.9063589
42,91,0.89968485
42,92,0.95243716
42,93,0.5433032
42,94,0.4931007
42,95,0.87886953
42,96,0.9518324
42,97,0.90879
42,98,0.9759146
42,99,0.7758606
43,0,0.8501816
43,1,0.78165805
43,2,0.50897634
43,3,0.85532004
43,4,0.8455028
43,5,0.6257996
43,6,0.7858973
43,7,0.83612573
43,8,0.7409275
43,9,0.89203924
43,10,0.94956774
43,11,0.7834076
43,12,0.78055406
43,13,0.71841973
43,14,0.76335174
43,15,0.7854359
43,16,0.8221336
43,17,0.66285783
43,18,0.52388304
43,19,0.94409865
43,20,0.7036353
43,21,0.82708704
43,22,0.87215054
43,23,0.9538337
43,24,0.7549417
43,25,0.6651975
43,26,0.9244855
43,27,0.87622195
43,28,0.5915444
43,29,0.78445476
43,30,0.73899806
43,31,0.84990585
43,32,0.5395133
43,33,0.7584854
43,34,0.8502597
43,35,0.471708
43,36,0.88669187
43,37,0.8454306
43,38,0.8676434
43,39,0.8144809
43,40,0.906653
43,41,0.898623
43,42,0.7243555
43,44,0.896935
43,45,0.76849633
43,46,0.8550539
43,47,0.9478011
43,48,0.7360573
43,49,0.7973173
43,50,0.6791638
43,51,0.92382896
43,52,0.8788096
43,53,0.78364515
43,54,0.64602464
43,55,0.8207639
43,56,0.93416965
43,57,0.8388957
43,58,0.82246435
43,59,0.7859876
43,60,0.5851033
43,61,0.59103197
43,62,0.63682216
43,63,0.82093555
43,64,0.7687241
43,65,0.8909021
43,66,0.6716254
43,67,0.7152732
43,68,0.8842397
43,69,0.8449627
43,70,0.85649663
43,71,0.6006792
43,72,0.8355239
43,73,0.9312761
43,74,0.8422126
43,75,0.7763701
43,76,0.95609474
43,77,0.76027286
43,78,0.93600494
43,79,0.61870086
43,80,0.952109
43,81,0.7871511
43,82,0.831971
43,83,0.7770835
43,84,0.8328305
43,85,0.81775355
43,86,0.7581912
43,87,0.915401
43,88,0.87814474
43,89,0.8949866
43,90,0.8404043
43,91,0.85277134
43,92,0.84752995
43,93,0.68134767
43,94,0.68224686
43,95,0.62365675
43,96,0.78930205
43,97,0.65284705
43,98,0.67645514
43,99,0.90991956
44,0,0.89688855
44,1,0.82065904
44,2,0.777043
44,3,0.7659841
44,4,0.9184265
44,5,0.8222695
44,6,0.9233232
44,7,0.8950062
44,8,0.86710435
44,9,0.96058905
44,10,0.9684557
44,11,0.86933
44,12,0.9091528
44,13,0.7481226
44,14,0.6486081
44,15,0.9407603
44,16,0.95402867
44,17,0.84429866
44,18,0.7709362
44,19,0.9567551
44,20,0.8679754
44,21,0.96371233
44,22,0.83456945
44,23,0.9120055
44,24,0.86985815
44,25,0.8468245
44,26,0.92967623
44,27,0.9515332
44,28,0.7455698
44,29,0.6880224
44,30,0.8148822
44,31,0.6377711
44,32,0.6704077
44,33,0.9022137
44,34,0.77903265
44,35,0.358505
44,36,0.7044932
44,37,0.9617019
44,38,0.9044441
44,39,0.8828284
44,40,0.87940514
44,41,0.9370139
44,42,0.92498505
44,43,0.896935
44,45,0.7418224
44,46,0.90819234
44,47,0.90215224
44,48,0.86270386
44,49,0.83601344
44,50,0.77296525
44,51,0.8262434
44,52,0.9472153
44,53,0.90079087
44,54,0.8580913
44,55,0.95807576
44,56,0.8775784
44,57,0.95567834
44,58,0.9529269
44,59,0.9247308
44,60,0.75926137
44,61,0.7871033
44,62,0.8540785
44,63,0.82289296
44,64,0.9440511
44,65,0.8835183
44,66,0.863931
44,67,0.80972207
44,68,0.8199151
44,69,0.9282131
44,70,0.8399917
44,71,0.8006264
44,72,0.8691255
44,73,0.8580046
44,74,0.9478903
44,75,0.90728635
44,76,0.9570409
44,77,0.90879357
44,78,0.96075845
44,79,0.78803825
44,80,0.9507787
44,81,0.9285138
44,82,0.79518837
44,83,0.90747046
44,84,0.90429825
44,85,0.88655746
44,86,0.85570985
44,87,0.89818794
44,88,0.9606067
44,89,0.80463135
44,90,0.9270752
44,91,0.9159374
44,92,0.94596535
44,93,0.6142332
44,94,0.5769686
44,95,0.7717286
44,96,0.9167433
44,97,0.8302466
44,98,0.8865293
44,99,0.87159985
45,0,0.9020648
45,1,0.864727
45,2,0.6166339
45,3,0.96613073
45,4,0.7992043
45,5,0.8064087
45,6,0.7979571
45,7,0.92444867
45,8,0.853522
45,9,0.82341385
45,10,0.75433284
45,11,0.86834615
45,12,0.8455981
45,13,0.96656847
45,14,0.944511
45,15,0.72961944
45,16,0.759987
45,17,0.8102768
45,18,0.651645
45,19,0.8321204
45,20,0.80885625
45,21,0.7792051
45,22,0.91714895
45,23,0.86682415
45,24,0.90463984
45,25,0.6861843
45,26,0.8894817
45,27,0.82036304
45,28,0.8539164
45,29,0.9358094
45,30,0.9319244
45,31,0.83029574
45,32,0.87380123
45,33,0.7970518
45,34,0.92571986
45,35,0.8296375
45,36,0.7913252
45,37,0.7555955
45,38,0.9021318
45,39,0.9270029
45,40,0.9305874
45,41,0.79924047
45,42,0.6991332
45,43,0.76849633
45,44,0.7418224
45,46,0.8799945
45,47,0.8799708
45,48,0.617195
45,49,0.9154899
45,50,0.88394576
45,51,0.92000544
45,52,0.8364313
45,53,0.5627611
45,54,0.70391285
45,55,0.8044614
45,56,0.9198623
45,57,0.79906386
45,58,0.7885708
45,59,0.847185
45,60,0.80440867
45,61,0.82653886
45,62,0.6886525
45,63,0.9628201
45,64,0.61744446
45,65,0.86113816
45,66,0.68407303
45,67,0.90854526
45,68,0.82509303
45,69,0.8260442
45,70,0.9446114
45,71,0.80451447
45,72,0.9368654
45,73,0.9144667
45,74,0.74325496
45,75,0.8228742
45,76,0.8101016
45,77,0.79556
45,78,0.82010186
45,79,0.723052
45,80,0.82303196
45,81,0.8325348
45,82,0.94509596
45,83,0.858393
45,84,0.8795488
45,85,0.866413
45,86,0.8679806
45,87,0.9202212
45,88,0.81839114
45,89,0.9351653
45,90,0.7444769
45,91,0.8924897
45,92,0.810973
45,93,0.9295273
45,94,0.8925927
45,95,0.8558392
45,96,0.75699794
45,97,0.7958246
45,98,0.702801
45,99,0.9380573
46,0,0.96026295
46,1,0.85628647
46,2,0.8081671
46,3,0.87748206
46,4,0.90687996
46,5,0.90044427
46,6,0.95467156
46,7,0.94779015
46,8,0.9114341
46,9,0.91540855
46,10,0.90545756
46,11,0.9567004
46,12,0.9686875
46,13,0.8735215
46,14,0.8154878
46,15,0.91531736
46,16,0.9361431
46,17,0.9357529
46,18,0.8236367
46,19,0.94978684
46,20,0.9429083
46,21,0.9364833
46,22,0.9196375
46,23,0.90033764
46,24,0.945141
46,25,0.8649017
46,26,0.93171734
46,27,0.9326289
46,28,0.8571061
46,29,0.810124
46,30,0.9030796
46,31,0.7386661
46,32,0.79008013
46,33,0.95622426
46,34,0.8902297
46,35,0.5638082
46,36,0.7440145
46,37,0.9035898
46,38,0.9744087
46,39,0.9649977
46,40,0.9178718
46,41,0.9509655
46,42,0.89806736
46,43,0.8550539
46,44,0.90819234
46,45,0.8799945
46,47,0.90706027
46,48,0.8502954
46,49,0.9651895
46,50,0.8328872
46,51,0.8822364
46,52,0.9715082
46,53,0.8396846
46,54,0.8821585
46,55,0.9318362
46,56,0.9344506
46,57,0.93981844
46,58,0.93061215
46,59,0.9580282
46,60,0.8787453
46,61,0.8564893
46,62,0.8716981
46,63,0.9016062
46,64,0.85466516
46,65,0.9538003
46,66,0.8895933
46,67,0.8959509
46,68,0.8908314
46,69,0.9795275
46,70,0.90131706
46,71,0.88408667
46,72,0.972293
46,73,0.89933854
46,74,0.9485909
46,75,0.9402004
46,76,0.9209498
46,77,0.9121143
46,78,0.95413065
46,79,0.8091466
46,80,0.93149704
46,81,0.95482916
46,82,0.8958496
46,83,0.9522702
46,84,0.90005887
46,85,0.9334444
46,86,0.8768972
46,87,0.9452535
46,88,0.94750446
46,89,0.86972237
46,90,0.8847328
46,91,0.9529361
46,92,0.9629486
46,93,0.7821825
46,94,0.7644684
46,95,0.9017471
46,96,0.92633796
46,97,0.911527
46,98,0.88261133
46,99,0.94011945
47,0,0.9142241
47,1,0.8785342
47,2,0.6054132
47,3,0.91201925
47,4,0.8876973
47,5,0.7538239
47,6,0.8532547
47,7,0.92424595
47,8,0.83802485
47,9,0.941276
47,10,0.93640715
47,11,0.85633314
47,12,0.8597432
47,13,0.8551182
47,14,0.828764
47,15,0.82651615
47,16,0.86353856
47,17,0.7625678
47,18,0.6408722
47,19,0.9540573
47,20,0.78838754
47,21,0.8745211
47,22,0.9134049
47,23,0.96872634
47,24,0.8536077
47,25,0.72866905
47,26,0.9568663
47,27,0.9287641
47,28,0.7385323
47,29,0.83431655
47,30,0.8604391
47,31,0.82461774
47,32,0.69971675
47,33,0.81646544
47,34,0.8804328
47,35,0.6043256
47,36,0.84908605
47,37,0.87292343
47,38,0.9123142
47,39,0.8973974
47,40,0.9676179
47,41,0.89520437
47,42,0.7755163
47,43,0.9478011
47,44,0.90215224
47,45,0.8799708
47,46,0.90706027
47,48,0.7364872
47,49,0.85864264
47,50,0.81878936
47,51,0.9449404
47,52,0.9144927
47,53,0.7918942
47,54,0.73008955
47,55,0.8905854
47,56,0.96875066
47,57,0.89045537
47,58,0.8839857
47,59,0.85760444
47,60,0.69961697
47,61,0.7345075
47,62,0.729947
47,63,0.9078218
47,64,0.7930397
47,65,0.90391815
47,66,0.74840915
47,67,0.82864994
47,68,0.8724349
47,69,0.8746226
47,70,0.9135106
47,71,0.7230476
47,72,0.9015916
47,73,0.9543919
47,74,0.8496281
47,75,0.83728504
47,76,0.9635149
47,77,0.84365404
47,78,0.94445807
47,79,0.7280725
47,80,0.9482224
47,81,0.8625307
47,82,0.8805092
47,83,0.8593277
47,84,0.91831064
47,85,0.89142334
47,86,0.86293244
47,87,0.9642067
47,88,0.90819335
47,89,0.9247091
47,90,0.8687848
47,91,0.92329395
47,92,0.8867586
47,93,0.7740586
47,94,0.74406856
47,95,0.7468423
47,96,0.8431455
47,97,0.7725365
47,98,0.7541397
47,99,0.9646791
48,0,0.83334947
48,1,0.73151076
48,2,0.8833996
48,3,0.6198114
48,4,0.9050616
48,5,0.8373272
48,6,0.9270682
48,7,0.7772132
48,8,0.7148161
48,9,0.8001537
48,10,0.8628741
48,11,0.8856269
48,12,0.8954131
48,13,0.64204097
48,14,0.48239687
48,15,0.9398666
48,16,0.9348254
48,17,0.8408557
48,18,0.8532202
48,19,0.858957
48,20,0.8765065
48,21,0.91075194
48,22,0.6794336
48,23,0.71690834
48,24,0.80980146
48,25,0.9506783
48,26,0.7461975
48,27,0.89965177
48,28,0.69713914
48,29,0.47370246
48,30,0.73900044
48,31,0.47278607
48,32,0.5711622
48,33,0.91899407
48,34,0.6006468
48,35,0.12455984
48,36,0.45401466
48,37,0.9179327
48,38,0.84273076
48,39,0.7841727
48,40,0.7122528
48,41,0.90524274
48,42,0.91215545
48,43,0.7360573
48,44,0.86270386
48,45,0.617195
48,46,0.8502954
48,47,0.7364872
48,49,0.7841907
48,50,0.63753325
48,51,0.6450998
48,52,0.87631613
48,53,0.93439054
48,54,0.9230507
48,55,0.8746146
48,56,0.7496654
48,57,0.91524446
48,58,0.8900761
48,59,0.8638849
48,60,0.8382157
48,61,0.7468534
48,62,0.92251325
48,63,0.646277
48,64,0.9041553
48,65,0.87098205
48,66,0.94620645
48,67,0.711791
48,68,0.6919088
48,69,0.91048825
48,70,0.664078
48,71,0.8074427
48,72,0.8088673
48,73,0.6762731
48,74,0.9067081
48,75,0.91257614
48,76,0.8177007
48,77,0.86213934
48,78,0.8428312
48,79,0.8635179
48,80,0.8010315
48,81,0.8973537
48,82,0.6899586
48,83,0.8623896
48,84,0.7962276
48,85,0.88789093
48,86,0.78404266
48,87,0.7393774
48,88,0.8183801
48,89,0.62252456
48,90,0.91079026
48,91,0.85335666
48,92,0.89824843
48,93,0.39143896
48,94,0.38277587
48,95,0.77387947
48,96,0.95273006
48,97,0.807308
48,98,0.9203566
48,99,0.72683185
49,0,0.9447524
49,1,0.8022291
49,2,0.7704262
49,3,0.91224104
49,4,0.83612835
49,5,0.88985026
49,6,0.91557527
49,7,0.92095345
49,8,0.8737249
49,9,0.84586656
49,10,0.8263999
49,11,0.9547133
49,12,0.9431187
49,13,0.8889937
49,14,0.8824982
49,15,0.8542047
49,16,0.87420493
49,17,0.92594844
49,18,0.7687402
49,19,0.89007735
49,20,0.9187028
49,21,0.8684108
49,22,0.9359087
49,23,0.87290263
49,24,0.93996114
49,25,0.80067843
49,26,0.912061
49,27,0.8657799
49,28,0.84994143
49,29,0.8694011
49,30,0.89479715
49,31,0.7835416
49,32,0.8171979
49,33,0.9304609
49,34,0.92222047
49,35,0.6526093
49,36,0.76327884
49,37,0.8338863
49,38,0.9697046
49,39,0.962718
49,40,0.8947585
49,41,0.91785145
49,42,0.8396549
49,43,0.7973173
49,44,0.83601344
49,45,0.9154899
49,46,0.9651895
49,47,0.85864264
49,48,0.7841907
49,50,0.8126379
49,51,0.88996226
49,52,0.9243703
49,53,0.7239941
49,54,0.82989943
49,55,0.864257
49,56,0.91694283
49,57,0.87617093
49,58,0.8583328
49,59,0.93189824
49,60,0.89094764
49,61,0.8449774
49,62,0.80823696
49,63,0.9172891
49,64,0.7460874
49,65,0.937246
49,66,0.8275087
49,67,0.8812916
49,68,0.9001295
49,69,0.9487957
49,70,0.9107452
49,71,0.86979336
49,72,0.97984374
49,73,0.89997566
49,74,0.8955252
49,75,0.91730976
49,76,0.85065746
49,77,0.8463978
49,78,0.9037707
49,79,0.74783057
49,80,0.8779704
49,81,0.9161794
49,82,0.9308483
49,83,0.9216179
49,84,0.8492902
49,85,0.889018
49,86,0.8345669
49,87,0.9239432
49,88,0.9058241
49,89,0.8906899
49,90,0.7967112
49,91,0.90683043
49,92,0.90339166
49,93,0.8493424
49,94,0.8491638
49,95,0.9104839
49,96,0.85563487
49,97,0.8667741
49,98,0.82246494
49,99,0.93573254
50,0,0.8644063
50,1,0.93959224
50,2,0.7179339
50,3,0.8213074
50,4,0.82873034
50,5,0.8641506
50,6,0.8030595
50,7,0.93919635
50,8,0.9321411
50,9,0.859068
50,10,0.7227212
50,11,0.7998181
50,12,0.8582529
50,13,0.9529648
50,14,0.7389925
50,15,0.74355847
50,16,0.7780164
50,17,0.83439887
50,18,0.7935092
50,19,0.816097
50,20,0.8402113
50,21,0.82428414
50,22,0.7600238
50,23,0.76367414
50,24,0.90179056
50,25,0.781686
50,26,0.8073414
50,27,0.8441759
50,28,0.95316327
50,29,0.75404716
50,30,0.96081287
50,31,0.56954604
50,32,0.94235075
50,33,0.7883198
50,34,0.77682483
50,35,0.70504
50,36,0.5819972
50,37,0.7788751
50,38,0.80852896
50,39,0.8633451
50,40,0.87484616
50,41,0.72884876
50,42,0.78889
50,43,0.6791638
50,44,0.77296525
50,45,0.88394576
50,46,0.8328872
50,47,0.81878936
50,48,0.63753325
50,49,0.8126379
50,51,0.76735413
50,52,0.8168536
50,53,0.6195562
50,54,0.7961947
50,55,0.86838114
50,56,0.80625373
50,57,0.82609266
50,58,0.86638135
50,59,0.8322655
50,60,0.8388711
50,61,0.9321287
50,62,0.7819358
50,63,0.88186425
50,64,0.7153304
50,65,0.7406861
50,66,0.7374137
50,67,0.97102183
50,68,0.60865724
50,69,0.79515994
50,70,0.89410466
50,71,0.90217745
50,72,0.85214156
50,73,0.78950024
50,74,0.7121658
50,75,0.83548224
50,76,0.77724016
50,77,0.88817364
50,78,0.7520769
50,79,0.84464407
50,80,0.7598977
50,81,0.8704323
50,82,0.7995926
50,83,0.89381075
50,84,0.9279406
50,85,0.88897794
50,86,0.9557438
50,87,0.8387023
50,88,0.7814568
50,89,0.784342
50,90,0.8027816
50,91,0.90478134
50,92,0.8577342
50,93,0.8011374
50,94,0.7027752
50,95,0.9065836
50,96,0.8017341
50,97,0.89539534
50,98,0.8005795
50,99,0.82498896
51,0,0.8908182
51,1,0.8056713
51,2,0.51505303
51,3,0.9697842
51,4,0.80285543
51,5,0.68409014
51,6,0.784237
51,7,0.8826019
51,8,0.7931068
51,9,0.8640533
51,10,0.8698228
51,11,0.83184654
51,12,0.8065519
51,13,0.85109407
51,14,0.92385703
51,15,0.74189067
51,16,0.78205806
51,17,0.72070736
51,18,0.5196017
51,19,0.89823025
51,20,0.74557126
51,21,0.7850268
51,22,0.9504473
51,23,0.9668217
51,24,0.83103126
51,25,0.62633
51,26,0.9497484
51,27,0.83985066
51,28,0.69803905
51,29,0.9417905
51,30,0.83266175
51,31,0.9382415
51,32,0.6881037
51,33,0.77024305
51,34,0.9586472
51,35,0.70384765
51,36,0.93067706
51,37,0.7943513
51,38,0.90356475
51,39,0.8942655
51,40,0.94488245
51,41,0.87121886
51,42,0.69472903
51,43,0.92382896
51,44,0.8262434
51,45,0.92000544
51,46,0.8822364
51,47,0.9449404
51,48,0.6450998
51,49,0.88996226
51,50,0.76735413
51,52,0.8628069
51,53,0.63498926
51,54,0.6311539
51,55,0.793445
51,56,0.97384405
51,57,0.8125784
51,58,0.78494066
51,59,0.81694573
51,60,0.6759558
51,61,0.6789148
51,62,0.6109368
51,63,0.92627746
51,64,0.6634258
51,65,0.8965416
51,66,0.64072764
51,67,0.80290365
51,68,0.9277874
51,69,0.83870536
51,70,0.94253117
51,71,0.6700113
51,72,0.9138596
51,73,0.9736002
51,74,0.79627705
51,75,0.7992258
51,76,0.91145474
51,77,0.73905677
51,78,0.9075102
51,79,0.6086961
51,80,0.9229637
51,81,0.79920864
51,82,0.9388627
51,83,0.8107264
51,84,0.8515011
51,85,0.8329416
51,86,0.7970531
51,87,0.9500081
51,88,0.87355644
51,89,0.97682405
51,90,0.77524555
51,91,0.8646633
51,92,0.81728256
51,93,0.8685978
51,94,0.87022215
51,95,0.7204658
51,96,0.74224406
51,97,0.6817226
51,98,0.6481098
51,99,0.96602094
52,0,0.951049
52,1,0.87557924
52,2,0.79922235
52,3,0.8488732
52,4,0.93270063
52,5,0.8755795
52,6,0.95114464
52,7,0.9325354
52,8,0.9110663
52,9,0.95723295
52,10,0.9441973
52,11,0.9373876
52,12,0.958177
52,13,0.83465236
52,14,0.7537016
52,15,0.9362814
52,16,0.953154
52,17,0.9041561
52,18,0.82598215
52,19,0.9727338
52,20,0.9152078
52,21,0.965039
52,22,0.9032161
52,23,0.9143733
52,24,0.93202215
52,25,0.87572396
52,26,0.94485325
52,27,0.9611885
52,28,0.8204736
52,29,0.7664625
52,30,0.8881489
52,31,0.7119449
52,32,0.76481
52,33,0.9410215
52,34,0.8616153
52,35,0.48923478
52,36,0.7431297
52,37,0.94739985
52,38,0.95261353
52,39,0.94663686
52,40,0.91977966
52,41,0.97024703
52,42,0.9086701
52,43,0.8788096
52,44,0.9472153
52,45,0.8364313
52,46,0.9715082
52,47,0.9144927
52,48,0.87631613
52,49,0.9243703
52,50,0.8168536
52,51,0.8628069
52,53,0.87806356
52,54,0.87959474
52,55,0.9589473
52,56,0.9324851
52,57,0.9549644
52,58,0.9588389
52,59,0.9573836
52,60,0.84131193
52,61,0.8493062
52,62,0.87503684
52,63,0.8854321
52,64,0.90591955
52,65,0.94503117
52,66,0.89615846
52,67,0.87436557
52,68,0.8624676
52,69,0.9751841
52,70,0.89681304
52,71,0.8606747
52,72,0.9408039
52,73,0.896127
52,74,0.96839875
52,75,0.93323535
52,76,0.9462093
52,77,0.94216084
52,78,0.9695422
52,79,0.8190635
52,80,0.9545848
52,81,0.9527863
52,82,0.8644191
52,83,0.9605865
52,84,0.9263099
52,85,0.93161935
52,86,0.87888706
52,87,0.95048004
52,88,0.9708708
52,89,0.8641745
52,90,0.92667323
52,91,0.95598733
52,92,0.96356833
52,93,0.72558266
52,94,0.6906351
52,95,0.85496753
52,96,0.9436388
52,97,0.8898021
52,98,0.89568996
52,99,0.92075825
53,0,0.80019873
53,1,0.7188981
53,2,0.8077802
53,3,0.57743174
53,4,0.88291734
53,5,0.78665316
53,6,0.9014218
53,7,0.7691712
53,8,0.71978724
53,9,0.8445365
53,10,0.9030627
53,11,0.8285257
53,12,0.8592546
53,13,0.5923433
53,14,0.4471101
53,15,0.9257834
53,16,0.9287884
53,17,0.79343414
53,18,0.8153806
53,19,0.87944114
53,20,0.8169563
53,21,0.91687506
53,22,0.6817839
53,23,0.75276524
53,24,0.7596903
53,25,0.88161
53,26,0.7684532
53,27,0.9039006
53,28,0.63814145
53,29,0.43434787
53,30,0.68237215
53,31,0.4474657
53,32,0.50677794
53,33,0.8727892
53,34,0.57485384
53,35,0.11338885
53,36,0.4873089
53,37,0.90608114
53,38,0.8141821
53,39,0.7574654
53,40,0.73562217
53,41,0.8763862
53,42,0.88348234
53,43,0.78364515
53,44,0.90079087
53,45,0.5627611
53,46,0.8396846
53,47,0.7918942
53,48,0.93439054
53,49,0.7239941
53,50,0.6195562
53,51,0.63498926
53,52,0.87806356
53,54,0.8730097
53,55,0.8946096
53,56,0.7471865
53,57,0.9053796
53,58,0.89801466
53,59,0.841604
53,60,0.71948117
53,61,0.6883128
53,62,0.893091
53,63,0.63540846
53,64,0.9401042
53,65,0.8304426
53,66,0.91888964
53,67,0.66414744
53,68,0.69425106
53,69,0.8817854
53,70,0.6344288
53,71,0.73585117
53,72,0.7553202
53,73,0.69221234
53,74,0.91162926
53,75,0.8448585
53,76,0.85411936
53,77,0.8642273
53,78,0.87285334
53,79,0.80352944
53,80,0.83357275
53,81,0.8672777
53,82,0.62611634
53,83,0.82092017
53,84,0.78993744
53,85,0.8368122
53,86,0.74898225
53,87,0.76368123
53,88,0.8457914
53,89,0.60738665
53,90,0.89749336
53,91,0.83233726
53,92,0.8907482
53,93,0.368794
53,94,0.3494048
53,95,0.6944542
53,96,0.9313756
53,97,0.7989474
53,98,0.89027566
53,99,0.73842126
54,0,0.8663088
54,1,0.7999023
54,2,0.96854043
54,3,0.6395356
54,4,0.895616
54,5,0.9600309
54,6,0.95798445
54,7,0.8638291
54,8,0.85168964
54,9,0.82980084
54,10,0.7974885
54,11,0.90403384
54,12,0.95295656
54,13,0.774229
54,14,0.5328081
54,15,0.9430552
54,16,0.9373701
54,17,0.94921076
54,18,0.9629585
54,19,0.83385503
54,20,0.96201795
54,21,0.93719584
54,22,0.6843085
54,23,0.6894274
54,24,0.8941025
54,25,0.9785104
54,26,0.7508522
54,27,0.89339316
54,28,0.877159
54,29,0.5288191
54,30,0.8523812
54,31,0.39555323
54,32,0.76455337
54,33,0.9582191
54,34,0.6237518
54,35,0.28706068
54,36,0.40330502
54,37,0.8951686
54,38,0.8558159
54,39,0.84822226
54,40,0.73839736
54,41,0.8535809
54,42,0.96531355
54,43,0.64602464
54,44,0.8580913
54,45,0.70391285
54,46,0.8821585
54,47,0.73008955
54,48,0.9230507
54,49,0.82989943
54,50,0.7961947
54,51,0.6311539
54,52,0.87959474
54,53,0.8730097
54,55,0.92373884
54,56,0.73175323
54,57,0.9310363
54,58,0.93244135
54,59,0.9184298
54,60,0.93589264
54,61,0.9026777
54,62,0.98412377
54,63,0.72082007
54,64,0.90610355
54,65,0.82161623
54,66,0.97200376
54,67,0.8490531
54,68,0.64202946
54,69,0.9150915
54,70,0.71284735
54,71,0.94616044
54,72,0.84528
54,73,0.6654798
54,74,0.8891985
54,75,0.9453003
54,76,0.78738254
54,77,0.93120605
54,78,0.81411475
54,79,0.9316407
54,80,0.7619401
54,81,0.95618147
54,82,0.70575607
54,83,0.92979485
54,84,0.845458
54,85,0.9075378
54,86,0.8708962
54,87,0.7543515
54,88,0.831181
54,89,0.6186535
54,90,0.87975657
54,91,0.8929522
54,92,0.9305414
54,93,0.5142594
54,94,0.4613054
54,95,0.9152288
54,96,0.9559754
54,97,0.9417418
54,98,0.9769274
54,99,0.74371713
55,0,0.93227655
55,1,0.89114076
55,2,0.8615002
55,3,0.78229105
55,4,0.9561978
55,5,0.9152281
55,6,0.9562704
55,7,0.9430445
55,8,0.92396855
55,9,0.96539056
55,10,0.92591125
55,11,0.9191392
55,12,0.9539981
55,13,0.8389432
55,14,0.6697033
55,15,0.9599121
55,16,0.9697489
55,17,0.9152603
55,18,0.88620913
55,19,0.9441633
55,20,0.9241675
55,21,0.9883508
55,22,0.83355844
55,23,0.8698771
55,24,0.94146746
55,25,0.9147255
55,26,0.91002625
55,27,0.9730192
55,28,0.8626898
55,29,0.6836282
55,30,0.90134984
55,31,0.5842534
55,32,0.79989064
55,33,0.9352802
55,34,0.7772278
55,35,0.4375111
55,36,0.62504137
55,37,0.9682823
55,38,0.9193619
55,39,0.9284782
55,40,0.8974489
55,41,0.9172691
55,42,0.94717467
55,43,0.8207639
55,44,0.95807576
55,45,0.8044614
55,46,0.9318362
55,47,0.8905854
55,48,0.8746146
55,49,0.864257
55,50,0.86838114
55,51,0.793445
55,52,0.9589473
55,53,0.8946096
55,54,0.92373884
55,56,0.8737712
55,57,0.9776339
55,58,0.9842424
55,59,0.9624158
55,60,0.8578606
55,61,0.9017818
55,62,0.9299676
55,63,0.86517006
55,64,0.9491649
55,65,0.8901944
55,66,0.9267986
55,67,0.8964778
55,68,0.76633656
55,69,0.94355303
55,70,0.85951674
55,71,0.90447223
55,72,0.90550804
55,73,0.83854884
55,74,0.93738663
55,75,0.944162
55,76,0.9196719
55,77,0.977421
55,78,0.9286426
55,79,0.90048134
55,80,0.91535676
55,81,0.97501874
55,82,0.81576425
55,83,0.9601258
55,84,0.95561653
55,85,0.94179106
55,86,0.9275619
55,87,0.9053835
55,88,0.9469173
55,89,0.7973422
55,90,0.94906235
55,91,0.9665387
55,92,0.9692991
55,93,0.65841365
55,94,0.5925285
55,95,0.8706338
55,96,0.96398365
55,97,0.92372775
55,98,0.9505028
55,99,0.87276554
56,0,0.93678814
56,1,0.86454237
56,2,0.6227728
56,3,0.9539457
56,4,0.88101786
56,5,0.7681571
56,6,0.8631075
56,7,0.92555976
56,8,0.84990275
56,9,0.9235088
56,10,0.9180294
56,11,0.89228886
56,12,0.8801533
56,13,0.87191576
56,14,0.88661665
56,15,0.82638794
56,16,0.86210763
56,17,0.79491967
56,18,0.6442755
56,19,0.9487161
56,20,0.81698143
56,21,0.86630505
56,22,0.95774454
56,23,0.97064203
56,24,0.88821054
56,25,0.7339163
56,26,0.9678274
56,27,0.9117959
56,28,0.76285607
56,29,0.8887641
56,30,0.8807004
56,31,0.8821498
56,32,0.7299846
56,33,0.84201205
56,34,0.94253755
56,35,0.64613855
56,36,0.8889376
56,37,0.8690633
56,38,0.9408662
56,39,0.936303
56,40,0.96271795
56,41,0.9310984
56,42,0.7777397
56,43,0.93416965
56,44,0.8775784
56,45,0.9198623
56,46,0.9344506
56,47,0.96875066
56,48,0.7496654
56,49,0.91694283
56,50,0.80625373
56,51,0.97384405
56,52,0.9324851
56,53,0.7471865
56,54,0.73175323
56,55,0.8737712
56,57,0.885421
56,58,0.8711661
56,59,0.87870854
56,60,0.74314946
56,61,0.7576507
56,62,0.72303593
56,63,0.93193
56,64,0.7680487
56,65,0.9419593
56,66,0.75481087
56,67,0.846891
56,68,0.9184022
56,69,0.9078003
56,70,0.9480885
56,71,0.7461367
56,72,0.94328463
56,73,0.97162646
56,74,0.8726411
56,75,0.86306995
56,76,0.9466643
